PersonalLoan,Age,CCAvg,Education,Experience,Family,Income,Mortgage,CDAccount,CreditCard,Online,SecuritiesAccount
0,43,2.4,1,17,1,158,0,0,0,1,0
1,35,0.3,3,9,3,131,0,1,1,1,0
0,49,2.8,2,24,1,75,160,0,1,0,0
0,28,0.7,2,4,3,69,170,0,0,0,0
0,51,0.8,1,27,2,39,0,0,0,0,0
0,39,1.7,1,14,4,34,0,0,1,1,0
0,31,1.7,1,7,1,32,0,0,0,1,0
0,44,5.7,1,18,1,129,0,0,0,1,0
1,46,5.4,1,20,3,158,432,0,1,0,0
0,42,1.8,1,18,1,54,0,0,0,1,0
0,41,2,2,17,1,34,0,0,0,0,0
0,23,0.6,2,-2,4,45,0,0,1,1,0
0,59,2.3,3,33,2,68,0,0,0,0,1
0,47,1.5,2,21,1,53,0,0,0,1,0
0,48,0.1,1,23,1,32,0,0,1,0,0
1,58,7.2,3,33,2,173,0,0,0,1,0
0,58,0.4,1,34,4,31,0,0,0,0,0
0,54,3.7,1,29,2,72,144,0,0,1,0
0,49,0.4,2,24,4,30,157,1,1,1,0
0,63,2.5,1,38,1,138,0,0,0,1,0
0,62,1.5,2,37,1,18,127,0,0,0,0
0,45,2.8,1,19,1,69,220,0,1,1,0
0,39,2.1,1,13,3,58,247,0,0,1,0
0,58,1.5,1,34,4,63,0,0,0,1,0
0,56,0.3,1,30,2,43,0,0,0,0,1
0,29,0.2,3,5,1,28,0,0,0,1,0
0,33,2.1,3,9,1,38,133,0,0,0,0
0,55,0.3,2,29,3,72,147,0,0,0,0
0,56,0.9,1,31,4,64,0,0,0,1,0
0,36,2.6,2,12,3,70,165,0,0,1,0
0,53,0.3,1,29,1,12,0,0,0,0,0
0,57,0.5,1,31,2,159,0,0,0,0,0
0,35,4.5,3,9,2,103,0,0,0,1,0
0,43,0.3,3,18,1,42,0,0,0,1,0
0,54,2.1,3,29,2,48,142,0,0,1,0
0,29,1.5,1,3,1,49,0,0,0,0,0
0,39,0.4,1,14,2,89,0,0,0,1,0
0,32,0.7,2,8,4,22,0,0,1,1,0
0,51,0.2,1,27,2,10,86,0,0,0,0
0,50,1.3,2,25,1,38,120,0,1,0,0
0,54,2.1,3,29,2,49,95,0,1,1,0
0,38,1.4,3,12,2,30,0,0,1,0,0
0,32,2.6,2,7,1,82,240,1,1,1,0
0,62,0.8,3,37,1,82,312,0,0,1,0
0,57,0.1,2,33,1,24,0,0,0,0,0
0,47,0.6,1,23,4,32,156,0,1,1,0
0,51,0.9,3,25,3,34,111,0,0,1,0
1,54,4.75,2,27,2,195,477,0,0,0,0
0,26,2.2,1,1,4,61,119,0,0,0,0
0,37,0.1,2,11,3,22,0,0,1,1,0
0,27,1,3,0,4,40,0,0,0,1,0
0,63,2.8,1,38,2,50,205,0,0,0,0
0,62,0.7,3,36,2,35,0,0,1,0,1
0,59,0.3,2,33,3,64,0,0,0,0,0
0,32,2.3,1,7,3,49,0,0,0,1,0
0,35,1,2,8,4,44,192,0,1,0,0
0,56,3.7,1,31,2,65,0,0,0,1,0
0,55,0.7,1,31,4,13,0,0,0,1,0
0,31,2.9,3,5,1,84,105,0,1,0,0
0,54,0.2,2,29,4,28,101,0,0,1,0
0,58,4.4,1,32,3,108,0,0,0,1,0
0,48,0,1,24,1,59,144,0,0,1,0
0,48,2.4,1,22,1,163,396,0,0,1,0
1,33,8.8,3,9,2,183,582,0,0,1,0
0,36,4,3,6,4,69,0,0,0,1,0
0,41,7,1,16,1,115,0,0,0,0,0
1,55,6.5,1,31,4,130,0,0,1,0,0
1,63,7.9,2,37,2,185,358,0,0,1,0
0,53,0.3,1,29,2,118,0,0,0,1,0
0,38,4.1,1,13,1,163,0,0,0,0,0
0,46,6.3,1,20,2,140,380,0,1,1,0
0,59,0.7,2,33,2,91,0,0,1,1,0
0,56,1.3,3,31,4,61,0,0,1,1,0
1,59,4.1,2,35,4,168,0,0,0,1,0
0,39,0.9,2,13,3,69,0,0,0,0,0
0,47,0.2,1,21,1,22,104,0,0,0,0
0,47,0.3,1,22,1,53,213,0,0,0,0
0,53,1,2,26,2,25,0,1,1,1,0
1,36,2.2,2,9,4,115,0,0,0,0,0
0,34,1.1,3,9,4,31,85,1,1,1,1
0,36,2.8,3,10,1,83,0,0,1,0,0
0,60,6.9,1,34,2,152,0,0,0,0,0
0,45,0.1,1,20,1,30,0,0,0,1,0
0,27,0.2,3,3,1,34,0,0,1,1,0
0,47,1.4,3,22,1,44,0,0,1,1,0
0,44,7.6,1,20,2,182,0,0,0,0,0
0,54,1.5,1,30,3,44,117,0,0,1,0
0,57,6,1,33,2,122,153,1,1,1,1
0,52,1.8,1,26,4,35,0,0,0,1,0
0,51,0.8,3,25,1,91,0,0,0,0,0
0,57,2,2,32,2,30,0,0,0,0,0
0,65,2.5,3,39,1,53,0,0,0,1,0
0,58,0.3,3,33,1,28,0,0,0,1,0
0,64,3.4,2,39,4,85,200,0,0,1,0
0,52,0.7,2,26,2,28,90,0,1,1,0
0,58,0.4,1,34,4,41,177,0,0,1,0
1,52,5,3,22,1,154,0,1,0,1,1
0,43,0.3,3,18,1,41,0,0,0,1,0
0,56,1.5,1,32,3,33,0,0,0,0,0
1,37,5.8,3,12,3,182,0,0,0,1,0
0,53,0.8,3,27,2,59,0,0,0,1,0
0,27,3.3,1,2,2,129,0,0,0,0,1
0,53,0.9,3,27,3,35,136,0,0,1,0
1,42,2.2,2,16,3,185,0,1,1,1,1
0,58,1.3,2,34,4,45,201,0,0,0,0
0,36,0.1,2,12,4,62,145,0,0,0,0
1,53,8.2,3,28,3,183,467,1,1,1,0
0,48,0.1,3,22,2,14,0,0,0,1,0
0,54,2.2,3,28,1,53,0,0,1,1,0
0,26,2.6,3,1,3,48,169,0,0,0,0
0,50,0.4,1,26,2,128,0,0,0,1,0
0,31,4,1,7,1,105,331,0,0,1,0
0,35,0.9,1,9,3,40,0,0,1,1,0
0,63,0.4,1,37,2,10,0,0,0,1,0
0,29,3.3,1,4,2,102,303,0,0,0,0
0,57,0.1,2,32,3,31,0,0,0,1,0
0,30,0.8,1,5,4,30,158,0,0,1,0
0,33,0.6,3,7,1,21,0,0,0,0,1
0,62,0.3,1,36,2,44,0,0,0,0,0
0,35,2.5,3,10,1,48,164,0,0,1,0
0,37,0.2,2,11,3,21,0,0,0,1,0
0,37,2.2,2,11,4,84,0,0,1,1,0
0,35,0.7,2,10,3,64,230,0,0,1,0
0,35,2.5,1,9,1,82,138,0,0,0,0
0,59,1.3,1,35,4,39,0,0,0,1,0
0,53,0.8,3,27,2,45,0,0,1,1,0
1,45,5.7,3,21,4,133,0,1,1,1,0
0,46,1.4,1,22,2,152,0,0,0,1,0
0,40,1,1,16,1,12,91,0,0,0,1
0,42,1.5,1,16,3,32,149,0,0,1,0
0,25,2.6,1,1,4,74,204,0,0,0,0
0,39,1.1,2,14,2,54,159,0,1,0,0
1,30,4.1,2,6,3,181,0,1,1,1,0
0,58,0,3,33,2,75,0,0,0,1,0
0,41,0.1,1,15,3,95,240,0,0,0,1
1,37,7.3,2,11,4,190,565,1,0,1,0
0,36,2.8,1,11,1,90,0,0,0,1,0
0,27,1,1,3,4,20,134,0,1,1,0
0,60,2.2,3,34,3,64,0,0,0,0,0
0,62,1.7,3,36,2,85,98,0,0,0,0
0,67,1.7,2,43,4,105,0,0,0,1,0
0,44,0.2,1,18,1,21,0,0,0,1,0
0,24,1.8,2,-1,2,78,0,0,0,0,0
0,45,6.67,1,21,2,158,132,0,1,1,0
0,58,4.3,1,34,1,125,219,0,0,0,0
0,61,1.8,2,36,3,81,0,0,0,1,0
0,54,8.1,1,29,1,183,0,0,1,1,0
0,28,0.6,2,3,4,54,0,0,0,1,0
0,49,3.6,3,24,4,79,212,0,0,1,0
0,35,1.5,2,11,1,38,136,0,0,1,0
1,36,1,2,10,4,172,295,0,0,1,0
1,34,7.5,1,8,3,184,0,0,0,0,0
0,36,7.8,1,11,2,158,114,0,1,1,0
1,35,0.9,3,11,1,188,282,0,0,1,0
0,27,0.5,3,2,4,20,0,0,0,1,0
0,42,0.2,3,18,4,60,151,0,1,0,0
0,65,2.4,3,39,4,113,0,0,0,1,0
0,29,0,1,5,4,70,0,0,1,1,0
0,65,0,3,41,2,84,0,0,1,1,0
0,59,0.2,3,33,2,23,0,0,0,1,0
0,46,3.3,1,22,2,141,0,1,1,1,1
0,59,4.4,1,33,3,110,264,0,0,1,0
0,52,1.8,1,26,4,31,0,0,1,1,0
0,60,1.3,1,35,1,22,80,0,0,0,0
0,43,5.2,1,17,1,91,0,0,0,0,1
0,65,2.4,3,39,4,82,252,0,0,1,0
0,50,0.3,1,26,1,23,0,0,0,0,0
0,48,0.1,1,23,1,35,0,0,0,1,1
1,49,2.5,3,25,1,114,0,0,0,1,0
0,58,0.1,2,33,3,18,0,0,1,1,0
0,24,1.6,3,-2,2,80,238,0,0,0,0
0,58,2.3,3,32,2,74,0,0,1,0,0
1,45,4.1,2,19,4,122,0,0,0,1,0
0,42,2.33,2,15,3,73,0,0,0,0,0
0,64,1.1,1,40,2,40,0,0,0,1,0
0,49,0.1,3,25,4,55,0,0,0,1,0
0,55,2.7,2,31,1,69,0,0,1,0,1
0,40,1.4,2,14,4,92,0,0,0,1,0
0,28,2.1,3,2,4,48,0,0,1,1,0
1,57,0.6,3,31,4,113,327,0,0,1,0
0,50,1.3,2,25,1,58,0,0,0,1,0
0,40,2.2,1,16,2,109,0,0,0,1,0
0,55,1,2,28,3,39,0,0,1,1,0
0,53,1.9,2,29,3,33,144,0,0,0,0
0,48,0.2,1,24,4,18,0,0,1,1,0
0,59,1.6,1,33,1,63,0,0,1,1,0
0,58,2.8,2,32,1,43,0,0,0,1,0
0,38,2,3,14,4,70,0,0,0,1,0
0,49,0.9,3,25,1,19,0,0,0,0,0
0,60,1.3,2,36,4,39,140,0,0,1,0
0,54,0.8,1,28,3,81,0,0,0,0,0
0,28,1.3,3,2,4,34,0,0,0,0,0
1,27,5.9,2,1,1,140,175,1,0,1,1
0,42,0.3,1,18,1,114,0,0,0,0,0
0,52,3.2,3,28,2,55,151,0,0,0,0
0,54,0.1,2,30,1,21,76,0,0,1,0
0,56,2.8,2,30,4,50,0,0,0,1,1
0,58,1.5,1,34,3,41,0,0,1,1,0
1,56,2.2,1,32,3,190,0,1,0,1,0
0,64,0.3,3,40,2,8,0,0,0,1,0
0,35,1.67,2,8,2,55,0,0,0,1,0
0,45,1.3,1,20,2,40,0,0,1,0,0
0,57,0.1,2,32,3,22,0,0,0,1,0
0,35,1.67,2,8,2,44,0,0,1,0,1
1,46,4.5,3,22,3,102,0,0,0,1,0
0,30,1.8,3,4,4,54,235,0,0,1,0
1,44,3.2,2,20,4,130,0,0,0,0,0
0,39,2.33,2,12,3,75,0,0,1,1,0
0,42,1.7,1,18,2,42,0,0,0,1,0
0,34,3.8,1,9,1,133,0,0,0,1,0
0,46,1.2,2,20,1,40,0,0,0,1,0
0,55,1.5,1,31,3,34,101,0,0,1,0
0,28,0.8,1,3,1,142,0,0,0,1,0
0,35,2.3,1,10,3,64,0,1,1,1,0
0,60,1.6,3,35,2,44,170,0,0,1,0
0,50,0.3,1,24,1,95,262,0,0,1,0
0,52,1.4,3,26,1,49,0,0,0,1,0
0,51,0.2,1,27,2,12,0,0,0,0,0
0,51,1.3,3,26,1,98,0,0,1,1,0
0,59,0.4,1,35,4,42,0,0,0,1,0
0,53,0.6,3,28,2,44,0,0,1,1,0
0,43,5.2,1,17,1,124,0,0,0,0,0
0,31,6.7,1,6,2,175,0,0,0,1,0
0,32,0.3,1,6,4,22,0,0,0,0,0
0,41,2.67,1,17,4,78,99,0,0,1,0
0,31,1,2,4,2,54,109,0,1,0,0
0,41,7,1,16,1,154,0,0,1,0,0
0,47,2.7,2,22,3,42,0,0,0,1,0
0,37,6.5,1,13,2,195,635,0,0,1,0
0,53,3,3,23,1,80,0,0,1,1,0
0,49,2,2,22,3,81,0,0,0,1,0
0,62,2,1,36,2,89,0,0,1,1,0
0,33,2.6,2,9,3,61,0,0,0,1,0
0,54,0.4,3,24,4,25,0,0,1,0,0
0,27,0.1,2,3,3,43,163,0,0,1,0
0,60,2.6,1,35,1,122,352,0,0,0,0
0,29,4.3,1,5,1,160,385,0,0,1,0
0,56,1.6,2,32,4,83,0,0,0,0,0
0,55,0,3,30,2,79,0,0,0,0,0
0,45,0.5,2,19,3,30,0,0,1,1,0
0,33,4.3,1,9,1,145,437,0,0,1,0
0,45,3.3,1,21,2,151,328,0,0,0,0
0,44,0.1,3,18,2,14,98,0,1,0,0
0,37,0.2,2,11,3,19,0,0,0,1,0
0,42,0.7,3,16,1,55,135,0,0,1,0
1,26,2.4,3,2,2,132,0,0,1,0,0
0,33,8.6,1,8,1,182,0,0,0,0,0
0,61,0.5,1,36,3,78,0,0,1,1,0
0,31,2.4,2,7,1,42,0,0,1,1,0
0,54,2.3,3,29,2,44,187,0,0,1,0
1,62,5.2,3,38,4,195,522,1,1,1,0
0,61,0.5,2,36,3,53,0,0,0,1,0
0,66,2.4,1,41,3,65,0,0,0,0,0
0,38,0.2,1,12,4,43,0,0,0,0,0
0,55,1.5,3,29,4,38,0,0,1,0,0
0,60,1.8,3,36,1,50,0,0,0,1,0
0,23,1.8,2,-2,2,81,0,0,0,0,0
0,29,1.9,3,3,1,41,0,0,1,1,0
0,35,2.3,1,10,3,73,0,0,0,1,0
0,53,0.4,3,27,2,31,104,0,1,0,0
0,32,0.6,2,7,3,84,0,0,1,1,0
0,38,1.9,1,14,2,95,0,0,1,1,0
1,44,1.3,1,18,4,162,301,0,0,0,0
0,43,2.2,3,18,2,60,115,0,0,0,0
1,54,1.1,3,30,2,121,0,0,0,0,1
0,52,1,2,25,3,43,165,1,1,1,0
0,31,1.8,2,7,1,38,182,1,1,1,0
0,47,2.9,1,22,1,82,276,0,0,1,0
0,42,1.9,1,18,4,52,0,0,0,1,0
0,57,1.5,1,33,3,43,168,0,1,0,0
0,33,2.6,2,8,1,82,0,1,1,1,1
0,35,4.1,1,10,1,161,0,0,0,1,1
0,56,0.7,2,30,2,24,0,0,0,1,0
0,57,2.6,1,32,1,102,0,0,0,1,0
0,25,2.4,2,-1,3,53,0,0,0,0,0
0,53,1.2,1,28,1,85,0,0,0,0,0
0,59,4.4,1,33,3,111,0,0,0,1,0
0,56,0.3,1,32,2,90,0,0,1,1,0
0,54,1.1,1,28,2,94,188,0,0,0,0
0,48,3.6,3,23,4,63,0,0,0,0,0
1,55,2.8,2,30,2,153,0,1,0,1,1
0,33,2,3,7,2,39,0,0,0,0,0
0,46,8.8,1,21,2,205,181,0,0,1,1
0,42,3.4,1,18,1,142,496,0,0,1,0
0,49,0.4,1,25,2,163,0,0,0,0,1
0,42,1,1,17,3,113,0,0,0,1,1
0,46,2.9,1,21,1,64,0,0,1,1,0
0,65,0.1,3,40,3,20,0,0,1,0,0
0,50,1,1,24,1,179,0,0,0,1,0
0,54,4.5,3,24,2,91,90,0,0,1,0
1,42,3.33,1,18,1,103,0,1,1,1,1
0,57,1.6,2,33,4,80,0,0,0,0,0
0,61,0.3,1,35,2,38,0,0,0,0,0
0,60,0.2,1,34,1,44,0,0,1,0,0
1,40,4.3,2,14,1,164,0,0,0,0,0
0,33,1.6,1,7,3,81,0,0,1,1,0
0,37,1.7,2,13,2,95,83,0,0,0,0
0,52,1.9,2,28,3,44,0,0,1,0,0
0,33,1.6,1,7,3,88,0,0,1,1,0
1,62,7,2,36,3,148,0,0,0,1,0
1,62,5,2,37,3,169,184,1,1,1,0
0,63,0.8,2,37,1,11,102,0,1,0,0
0,55,3,3,25,1,92,158,0,1,0,0
0,33,2.6,2,9,3,74,0,0,0,1,0
0,25,0.8,1,1,3,72,0,0,0,1,0
0,55,2.67,1,31,3,63,0,0,0,1,0
0,29,4.5,1,3,2,172,415,0,0,1,0
0,45,1.4,1,21,2,183,0,0,1,1,0
0,60,2.5,3,34,1,40,166,0,0,1,0
0,44,2.9,1,18,4,68,0,0,1,0,1
0,48,3.6,3,23,4,78,0,0,0,1,0
0,57,3.7,1,32,2,68,184,0,0,0,0
0,58,1.4,1,32,1,49,99,0,1,1,0
0,58,2.3,3,33,2,39,0,0,0,1,0
0,44,3.5,1,20,1,151,392,0,0,1,0
0,54,0.5,1,28,2,159,461,0,0,1,0
0,59,1.9,2,33,4,89,0,0,1,1,0
0,63,1.7,3,37,4,105,244,0,1,0,0
0,61,2,1,35,2,78,0,0,1,1,0
0,58,2.7,1,32,2,128,344,0,0,0,0
0,44,0.8,1,20,4,81,228,0,1,0,0
0,53,0.1,3,29,4,50,152,0,0,1,0
0,63,0.1,3,39,3,38,178,0,1,1,0
0,41,6.1,1,17,2,119,263,0,0,1,1
0,50,1.8,2,26,3,110,0,0,0,1,0
0,51,1.4,3,25,1,29,102,0,1,0,0
0,47,0.4,3,22,1,19,0,0,0,1,0
1,43,4.7,3,19,2,130,221,0,1,0,0
0,46,2.4,1,21,1,38,130,0,0,1,0
0,50,0.3,3,24,1,31,0,0,0,0,0
0,33,0.7,2,9,4,14,105,0,0,1,0
1,27,0.4,2,2,3,158,0,1,0,1,0
0,34,0.2,1,8,4,39,115,0,0,1,0
1,34,4.9,3,9,2,141,0,0,1,0,0
0,28,1,1,2,3,33,167,0,0,1,0
0,29,0.6,1,5,2,92,0,0,0,1,0
0,52,3,2,26,3,78,0,0,0,0,0
0,47,2.7,2,22,3,42,0,0,1,1,0
0,41,0.3,2,16,2,15,83,0,0,0,0
0,58,2.8,2,32,1,48,0,0,0,1,0
0,37,2.3,1,12,3,63,0,0,0,1,0
0,57,4.7,1,33,1,149,0,0,0,0,1
0,63,0.8,1,39,1,49,103,0,0,1,0
0,60,3.9,1,35,2,125,0,0,0,0,0
0,50,1.3,2,25,1,58,0,0,0,1,0
0,60,1.5,1,35,3,48,0,0,0,1,0
0,54,3.2,3,30,2,75,0,0,1,0,0
0,28,0.2,1,4,2,114,0,0,0,1,0
1,45,5.5,2,21,4,134,0,1,1,1,0
0,28,2.3,3,2,4,111,0,0,0,1,0
0,54,3.8,2,29,4,62,149,0,0,1,0
0,42,0.7,1,18,1,45,0,0,0,1,1
0,30,0.2,1,4,2,113,0,0,0,1,0
0,61,2.6,1,36,1,128,0,0,0,1,0
1,64,5.7,3,38,4,168,0,0,0,1,0
0,38,4,3,13,1,81,206,0,0,1,1
0,39,0.1,2,14,1,75,297,0,1,0,0
0,54,0.1,3,29,4,21,0,0,0,0,0
0,59,4.4,1,33,3,83,0,0,0,1,0
0,39,3.5,1,15,1,121,368,0,0,1,1
0,63,1.67,3,33,4,40,0,0,0,1,0
0,31,2.9,3,5,1,101,170,0,0,0,1
0,56,4.5,3,26,2,90,0,0,0,0,0
0,47,2.67,2,20,1,68,0,0,1,1,0
0,28,1.8,2,3,2,74,221,0,0,0,1
0,32,0.1,2,8,4,74,257,0,1,0,0
0,54,3.2,3,30,2,51,0,0,0,0,0
0,29,1.5,1,5,1,149,0,0,0,1,0
0,39,1.4,3,15,1,31,88,0,1,1,0
0,26,1.6,3,0,2,85,0,0,0,0,0
0,29,1.75,3,-1,2,62,0,0,1,0,0
0,46,0.3,1,21,1,44,110,0,0,1,1
0,38,0.5,3,13,3,63,190,1,1,1,1
0,55,0.3,1,31,2,23,0,0,1,1,0
0,48,2.2,2,22,3,40,87,0,0,1,0
0,36,4.5,3,10,2,78,204,0,1,1,0
0,39,0.9,3,13,3,40,129,0,0,1,0
0,40,2.4,1,16,4,78,0,1,0,1,1
1,26,0.7,2,0,3,129,0,0,0,0,0
0,55,0.3,2,29,3,71,0,0,1,0,0
0,61,0.3,3,35,3,23,0,0,0,1,0
0,57,0.3,1,33,2,15,0,0,0,1,0
0,56,1.3,1,31,1,28,138,0,1,0,0
0,31,1,1,5,3,23,95,0,0,0,0
0,61,1.5,3,31,1,19,0,0,0,1,0
0,58,1.4,3,32,3,42,158,0,1,0,0
0,43,0.4,1,18,2,113,325,0,0,0,1
0,29,0.4,2,5,4,34,0,0,1,0,0
0,50,0.5,2,23,1,19,104,0,1,0,0
0,49,1.6,2,25,1,43,0,0,1,1,0
1,43,1.2,1,18,3,179,0,1,0,1,1
0,58,2.2,3,32,3,44,0,0,0,0,0
0,41,0.1,2,16,2,21,0,0,0,0,0
0,65,2.5,1,40,1,115,174,0,1,0,0
0,52,3.8,2,27,4,81,0,0,1,0,0
0,55,2.8,1,31,2,91,0,0,0,0,0
0,49,0.9,2,25,4,30,0,0,1,0,0
0,52,1.4,3,22,3,55,0,0,0,1,0
0,56,2.1,3,31,2,48,0,0,1,0,0
0,30,0.3,2,4,4,23,121,0,0,0,0
0,36,0.1,2,10,3,21,0,0,0,0,0
0,41,1.7,1,17,2,55,0,0,0,0,0
0,42,1,2,15,3,21,0,0,0,1,0
0,60,2.2,3,34,3,40,0,0,0,1,1
0,44,0.3,1,20,4,30,0,0,1,0,0
0,34,0.6,2,9,3,78,0,0,0,1,0
0,56,3.2,3,32,2,65,0,0,0,1,0
0,31,2.1,3,5,4,50,209,0,0,1,0
0,29,2,2,4,4,55,0,0,0,1,1
0,31,0.2,1,5,2,111,0,0,0,0,0
0,36,0.1,2,10,3,21,0,0,1,0,0
0,42,0.5,3,16,3,65,256,0,0,1,0
0,64,0.8,3,39,1,114,0,0,0,1,0
0,61,0.9,3,36,3,54,179,0,0,1,0
0,35,1.7,2,11,2,75,0,0,0,1,0
0,28,0.4,1,2,4,13,0,0,1,0,0
0,38,0.6,3,14,2,54,218,0,0,0,0
0,44,1,2,17,3,22,126,0,1,1,0
0,45,2.8,1,20,2,198,0,0,1,1,0
0,46,0.2,1,20,1,18,0,0,1,1,0
0,57,0.7,1,32,4,74,0,0,1,0,0
0,40,0.2,3,14,4,61,0,0,0,1,0
0,38,1.8,1,12,2,64,0,0,0,0,0
0,39,0.3,2,14,2,10,0,0,1,0,1
0,23,1.8,2,-2,2,82,0,0,1,0,1
0,47,2.7,2,22,3,61,168,0,1,1,0
0,32,2.5,1,7,2,83,148,0,0,1,1
0,30,2.6,3,5,3,73,0,0,0,1,0
0,54,0.4,1,30,2,22,89,0,0,1,0
0,25,1.8,2,0,2,91,321,0,0,0,0
0,60,2.2,3,34,3,65,94,1,1,0,1
0,61,0.5,1,36,3,13,0,0,0,1,0
0,36,4.6,1,11,1,103,255,0,0,1,0
0,52,0.3,1,26,1,95,0,0,0,1,0
0,33,1,1,7,4,31,0,0,1,1,0
1,57,0.6,1,31,3,131,0,0,0,1,0
1,34,1.1,3,8,4,175,0,1,1,1,1
0,50,0.1,1,24,4,38,0,0,0,1,0
0,43,1,1,18,3,104,0,0,0,1,0
1,34,3.3,3,10,3,114,0,0,0,0,0
0,26,1.7,2,1,4,38,0,0,0,1,0
0,26,1.3,3,0,4,30,0,0,1,1,0
0,48,0.1,3,22,2,19,106,0,0,0,0
0,49,1,1,25,4,25,0,0,1,1,0
1,47,5,3,22,4,124,0,0,0,0,0
0,43,0.5,1,19,3,20,0,0,0,0,0
0,40,1,3,15,1,83,0,0,0,0,0
0,31,0.3,2,5,4,18,0,0,1,0,0
1,27,3,3,1,1,99,149,0,1,0,0
0,55,0.3,2,29,3,62,0,0,0,1,0
0,54,0.1,2,30,1,24,0,0,0,0,0
0,23,1,1,-1,4,13,84,0,0,1,0
0,54,0.8,3,28,2,64,0,0,0,1,1
0,57,2.67,1,33,3,62,240,0,0,0,0
1,41,4.7,2,15,1,158,0,1,1,0,1
0,28,5.4,1,4,1,88,0,0,0,1,0
0,33,0.8,1,7,4,28,0,0,0,1,0
0,51,1,3,27,2,52,0,0,0,0,0
0,28,0,1,4,4,82,0,0,1,1,0
0,63,6.9,1,37,2,140,97,0,1,0,0
0,29,0.8,2,4,1,80,0,0,1,1,0
0,62,1.2,2,38,4,58,228,0,1,0,0
0,51,1.7,1,25,1,180,0,0,0,1,0
0,52,1.6,2,28,1,55,227,0,0,0,0
0,43,2.67,2,16,3,65,100,0,0,0,0
0,39,2.33,2,12,3,62,0,0,0,0,0
0,35,0.3,1,9,4,23,0,0,0,0,0
0,34,1.7,1,10,1,35,0,0,0,1,0
0,49,0.2,2,24,4,35,0,0,1,0,0
0,43,0.4,1,18,4,74,0,0,0,0,0
0,48,0.4,1,24,3,14,0,0,0,1,0
0,30,1.5,3,4,2,83,199,0,1,0,0
0,46,1.9,3,21,4,71,0,0,0,0,0
0,43,0.7,1,17,2,53,130,0,0,1,1
0,27,0.6,1,3,2,103,84,0,0,0,0
0,39,1.7,1,15,1,109,0,0,0,1,0
0,58,1.9,2,33,2,60,94,0,0,1,1
0,44,0.67,2,17,3,12,0,0,0,1,0
0,39,8,1,15,2,141,0,0,0,1,0
0,35,3.8,1,10,1,128,0,0,0,1,0
0,41,1,1,16,3,98,296,0,0,0,0
0,43,0.5,3,18,1,41,0,0,0,0,0
0,55,4.5,3,25,2,90,0,0,1,0,0
0,32,0.3,1,6,1,31,0,0,0,0,0
0,56,3,3,26,1,74,0,0,0,0,0
0,30,1.8,3,5,4,83,0,0,1,0,0
0,65,0.5,3,39,1,35,0,0,0,0,0
0,31,4,1,7,1,140,0,0,1,0,0
0,41,0.5,3,15,3,65,0,0,0,0,0
0,55,1.4,1,29,3,35,0,0,0,0,0
0,37,1.8,3,7,4,73,0,0,1,1,0
0,34,1.5,2,10,1,29,0,0,0,1,0
0,34,2,2,9,4,55,147,0,1,0,0
0,33,0.7,2,9,4,20,0,0,0,1,0
0,48,2.8,2,23,1,70,0,0,0,0,0
0,28,0.2,1,3,4,81,0,0,0,0,0
0,30,0.3,1,4,2,25,0,0,0,1,1
0,44,7.5,1,20,2,119,239,0,0,1,0
0,61,1.7,2,35,4,49,185,0,0,0,0
0,59,1.4,1,33,1,38,0,0,1,1,0
0,33,1.5,3,7,2,80,0,0,1,1,0
0,56,4.3,1,32,1,84,0,0,1,1,0
0,53,1.6,2,29,4,61,0,0,0,1,0
1,42,1.5,2,16,2,173,373,1,1,1,0
0,43,2.5,1,19,2,60,0,0,0,0,1
0,35,4.5,3,9,2,83,0,0,0,1,0
0,61,2.8,2,35,1,59,0,0,0,0,0
0,39,2,3,9,3,32,116,0,0,1,0
0,61,0.1,3,37,3,33,0,0,0,1,0
0,40,0.2,3,15,4,19,0,0,0,1,0
0,34,0.3,1,8,4,14,0,0,0,0,0
1,65,4.1,1,39,4,94,120,1,1,1,0
0,40,6.1,1,16,2,154,325,0,0,1,0
0,39,2,2,15,1,33,0,0,0,0,0
0,61,0.2,3,35,2,28,135,0,0,1,0
0,40,1.8,1,16,1,44,0,0,0,1,1
0,49,0.8,3,23,2,81,0,0,0,0,0
0,43,0.5,3,18,1,29,0,0,0,1,0
0,45,0.3,3,21,3,58,0,0,0,1,1
0,52,0.9,2,28,4,38,0,0,1,0,0
0,32,1.5,1,8,3,82,0,0,1,1,0
0,31,0.4,3,7,1,18,0,0,0,1,0
0,27,1.7,2,2,2,45,0,0,1,0,0
0,33,3.4,1,9,4,64,0,0,0,0,0
0,65,2.4,1,40,3,48,0,0,1,0,0
0,62,0.3,3,37,1,24,0,0,0,1,1
0,55,2,3,25,4,65,0,0,0,1,0
0,46,0,1,20,1,111,329,0,0,0,0
0,37,0.6,2,12,3,114,0,0,0,1,0
0,60,1.6,3,35,2,39,0,0,0,1,0
0,44,0.75,3,14,1,19,0,0,1,0,0
0,35,0.1,2,9,3,22,0,1,1,1,0
0,52,1.1,2,28,4,49,0,0,0,1,0
0,30,0.3,1,4,1,40,0,0,0,1,0
0,62,1.6,1,36,1,63,118,0,0,1,0
0,41,2.8,1,15,1,55,0,0,0,0,0
0,38,2,2,14,1,33,0,0,0,1,0
0,52,1.5,3,26,4,31,0,0,0,1,0
0,48,0.2,1,24,4,24,0,0,0,1,0
0,47,3.6,3,22,4,81,0,0,1,1,0
